,Actual,LR_Predicted,RFR_Predicted
11006,710,732.68,684.5403369351525
11007,461,473.27,-980.6303648303201
11008,8044,7572.75,7010.076280405422
11009,2216,2218.7329999999997,2128.8851949388127
11010,1945,3022.41,-1155.8242752951155
11011,3977,4154.43,5171.3823991437985
11012,1006,1036.24,1785.6266817624464
11013,719,824.8,355.2256136233568
11014,8870,11064.87,11923.499213837411
11015,3234,2566.53,3578.0188757184487
11016,593,553.3,-896.7780666758954
11017,9234,10756.79,10505.4478440854
11018,4979,4541.588,5283.040084841696
11019,5598,5761.0,6444.275247514086
11020,8592,9052.86,7830.22186404564
11021,490,511.25,172.30455833313044
11022,2654,2763.69,3351.170956702733
11023,1986,1920.63,2684.0036596796203
11024,671,703.97,160.72559901057957
11025,956,1022.44,-814.9521165062943
11026,5871,5596.27,6646.2734617085025
11027,1406,1433.855,1418.471926636706
11028,5543,5139.84,5604.084103036281
11029,1700,1471.58,1791.7981039538927
11030,2183,2048.47,2438.9192403327665
11031,5690,5487.88,6745.816561502351
11032,5532,5461.1,6104.160213098854
11033,1637,1618.29,1954.5128339963694
11034,3920,5079.02,5541.441646018657
11035,1318,1498.62,2324.70583308248
11036,10623,10420.63,10401.895391489183
11037,4435,4442.26,4630.995482179828
11038,7072,6826.23,7337.662949748035
11039,2729,2552.23,2573.926975958944
11040,992,962.68,659.9873718080476
11041,7164,6330.91,6201.42664428298
11042,808,810.04,925.5829724973382
11043,873,1029.15,988.1062322428261
11044,4620,4430.72,4588.353712983797
11045,4201,4167.13,4660.25864498426
11046,424,535.19,-252.2464837680145
11047,3616,3593.3,4561.010019929721
11048,1098,1257.79,816.1877901756184
11049,707,732.04,1095.6144642245858
11050,4420,4037.14,4737.817885997401
11051,3125,3014.58,3250.453522263081
11052,662,706.92,-171.95022066191996
11053,4193,4015.59,4663.612446265405
11054,1200,1121.81,1842.9695466827952
11055,10036,12222.96,10718.113489718951
11056,1893,1810.53,2229.8944225206433
11057,903,940.5,1376.1607490163988
11058,1845,1740.01,2130.5513765147725
11059,559,605.19,401.02907556957916
11060,8705,8400.74,8376.061640236741
11061,1790,1656.75,1729.1538040605824
11062,947,897.56,801.0764095246222
11063,1586,1830.25,2495.3465589228217
11064,6727,8934.58,8704.781732737174
11065,846,743.74,717.3064874884521
11066,529,566.48,-184.12848814064364
11067,4444,3657.73,4690.2586872912725
11068,14625,15760.98,14953.358919393142
11069,504,478.59,-1455.3332643704953
11070,15241,15389.41,13826.266786004255
11071,5821,5399.97,6041.92756325618
11072,2522,3361.28,3741.9039150444787
11073,9076,8650.08,6955.919491800412
11074,4448,4071.51,5185.146992726919
11075,1109,940.37,1322.7887188277932
11076,6112,5796.99,6500.029667194999
11077,957,817.73,937.2341432903004
11078,645,625.58,471.91297910101366
11079,2586,2571.08,2550.9610688416415
11080,1708,1815.27,2247.3506495834745
11081,18741,16381.67,14811.900312005184
11082,12622,11791.06,11886.684269504833
11083,1721,1840.2,2206.454166082572
11084,1116,919.4,1273.6784760571413
11085,3045,2837.84,3561.2412392351566
11086,680,649.11,492.1816768677845
11087,2867,3289.97,3730.4854575639592
11088,675,649.59,-239.8226519148011
11089,1591,1391.04,1664.7133099536481
11090,4292,4331.72,4696.362518023164
11091,7916,8035.57,6752.097465634687
11092,602,623.2,537.5171438514944
11093,18318,14560.74,12235.768120570949
11094,1100,1158.67,383.219034645223
11095,4291,4178.81,4427.332304945325
11096,917,815.725,205.19656717080488
11097,5646,5992.87,6796.994068560658
11098,1431,1329.07,1954.7365608117216
11099,839,844.72,1340.1196779379197
11100,4241,4380.69,4746.203758233141
11101,814,657.2,964.075450582146
11102,5599,5428.86,5564.485299115427
11103,4179,4650.39,5070.700637843115
11104,3531,3452.01,4254.985413385757
11105,11189,10997.14,10374.155148333593
11106,1626,1490.57,1678.9263519839924
11107,477,601.3675,-540.1319676563226
11108,5703,4276.21,4947.187667104665
11109,1175,1203.74,435.1778139869416
11110,9792,10161.9,7814.3515702952
11111,6592,14466.47,10615.350243023437
11112,3650,3460.34,3584.6715657990553
11113,4851,5059.62,5474.769745336811
11114,1061,990.4,983.2531596540912
11115,672,725.78,1029.2826265587032
11116,786,863.71,1189.561489241416
11117,1333,1096.49,1901.3274411619977
11118,10182,14405.595642857143,14178.40568677335
11119,3073,4327.83,1897.7878693925818
11120,16629,14791.39,14431.971153088574
11121,576,554.61,-905.7066498814756
11122,2309,2093.5,2918.9353099763216
11123,825,789.1,1045.154967058933
11124,854,799.245,714.8450405565327
11125,758,784.94,938.1083507633239
11126,1569,1700.03,2105.9393886954404
11127,827,849.48,1073.3858420499655
11128,717,833.54,603.1931874143929
11129,2543,2694.76,3405.407469436266
11130,758,741.31,920.2786770682951
11131,14215,15790.32,16424.042898677966
11132,2524,2495.32,2912.686207265904
11133,2904,3176.19,3906.6403831750044
11134,502,516.66,-59.907091136831696
11135,3723,4058.99,3902.7623371941077
11136,10004,10194.14,8785.775039621
11137,3007,2791.67,2867.3635399798413
11138,3387,3729.79,3930.230612482029
11139,4691,4066.8,4054.436802489012
11140,6299,5504.92,6145.882932818526
11141,854,799.37,701.1409751181113
11142,1129,1138.94,19.868182145110495
11143,11554,10781.29,10176.87287909988
11144,669,820.32,1218.3426162918254
11145,1020,953.22,1465.0882655575028
11146,811,807.44,1044.2845141563812
11147,1841,1834.73,2552.762289527711
11148,2383,3078.47,3526.290016998269
11149,666,645.67,718.3500011603201
11150,2724,2594.84,2833.630187666654
11151,612,528.72,-1018.756746680112
11152,2362,2480.71,3137.547695192853
11153,2470,2260.33,2727.1882661191385
11154,538,678.345,-1821.4179611385352
11155,3752,3793.92,4667.986922203886
11156,2936,2272.6,2319.712141381328
11157,3306,2991.26,3710.758800272062
11158,3833,3926.22,4315.876241142777
11159,692,744.74,869.6160669181445
11160,3260,3395.44,4523.7564360760925
11161,3323,3386.62,3537.63458155402
11162,14545,12215.09,13297.521741465442
11163,815,920.18,-37.34675502376831
11164,5922,6028.81,6157.252576129287
11165,5051,5190.7,5577.208161895317
11166,4176,4258.25,4461.436792406499
11167,1071,1225.71,258.87115409029184
11168,5557,5320.61,5974.52985483601
11169,525,543.69,674.0126295739933
11170,878,984.59,1350.7223539147026
11171,11715,15310.24,13663.082849922159
11172,523,583.254,-254.5403034829278
11173,9987,9869.85,8780.864678883256
11174,727,893.8,1171.5745501547435
11175,7076,9267.98,9429.90919690912
11176,7651,8857.45,7993.778965433506
11177,2788,3775.11,3980.151039787727
11178,1094,963.24,1198.5590333235941
11179,1316,1411.345,1827.5839246407495
11180,583,588.0,344.59138000639905
11181,2657,2519.23,3289.400537906677
11182,4550,4468.35,5184.5206763333435
11183,1727,1602.58,1968.4535751594985
11184,667,805.84,695.0196974741057
11185,9741,11272.87,10523.354679455646
11186,776,712.44,558.8450169962607
11187,10891,10887.1,10279.51661008632
11188,13626,13138.7,12514.160219800657
11189,975,868.31,1358.315938444929
11190,12196,12818.05,10551.004685523989
11191,1445,1548.61,1399.3864225208526
11192,9120,8779.0,8651.436634463653
11193,4626,4373.93,4805.468268769542
11194,3688,3249.42,3353.484642054709
11195,815,960.66,1060.5130696197912
11196,980,1077.46,161.95235933879212
11197,10164,9746.17,9899.157059807198
11198,15415,15072.55,11844.1865799427
11199,1679,1721.54,2366.260298359271
11200,3966,4236.93,4463.158216483247
11201,1235,1226.275,1429.7272296884262
11202,2623,2348.6675,1840.4920376746259
11203,1571,1057.52,1805.4754298827206
11204,605,627.4,444.7529431385801
11205,3927,4488.44,4501.011169508805
11206,4494,4310.583333333334,4472.142669261461
11207,5006,4799.67,5501.91159236082
11208,3582,3434.58,4380.091483577033
11209,5712,5501.94,6362.540140258282
11210,631,641.76,-212.87625893839322
11211,12454,10765.81,13689.079295170288
11212,4189,3689.27,4637.099649219478
11213,5886,5588.63,6241.096385551463
11214,781,695.24,1018.330658158724
11215,626,650.38,615.650877029103
11216,1127,1183.9675,354.194478149544
11217,6674,4933.43,5584.191421376005
11218,5242,6902.27,7702.328056388554
11219,5493,5608.73,5870.729400415517
11220,571,757.35,412.9254251710722
11221,1255,1396.45,1368.5510693754068
11222,3511,4382.77,4929.321498793701
11223,4545,3979.32,4578.886107767204
11224,958,984.27,1429.0430675435255
11225,5439,6568.020833333332,6099.581044771697
11226,1441,1594.53,1831.0564582485385
11227,13965,10792.64,9126.60500428957
11228,1161,1410.07,771.3818216953805
11229,1809,1908.42,2618.340770985173
11230,2518,2439.51,2905.6360877023376
11231,919,911.39,508.04127403900384
11232,3296,2948.4,3724.478357636796
11233,4392,4497.79,4659.29196303332
11234,1238,1053.69,1778.1231252355542
11235,625,705.0175,566.7929194061035
11236,666,747.1,732.1621295688765
11237,4459,4235.35,4800.335410135278
11238,1332,1350.01,1225.588179220802
11239,15231,15201.673333333332,14181.901746558347
11240,5252,5137.621666666666,5844.938483496871
11241,4532,4839.45,5140.906839453743
11242,1080,965.84,877.6608281457684
11243,688,824.03,524.5281536960229
11244,7589,7700.25,6918.2109133670265
11245,7747,8338.99,8544.527702477579
11246,5050,4993.346666666667,5282.186372145148
11247,1799,1894.1,2198.1785735754956
11248,605,659.58,481.25767054285507
11249,14399,16292.17,17260.344494413162
11250,5101,5858.83,5849.393570301023
11251,4916,4954.82,5425.438955079156
11252,638,777.31,1033.284587870101
11253,4276,4126.57,4793.252579706925
11254,3089,3243.07,4255.403547891208
11255,1021,987.89,648.532128511557
11256,498,610.25,746.2542218243934
11257,1742,1857.18,2144.168015350138
11258,2016,2031.87,2742.3218106356517
11259,2803,2685.89,3595.80340730805
11260,5191,5122.59,5466.342061408313
11261,772,840.03,1123.1330831671885
11262,17674,15262.22,14305.693176655497
11263,1423,1819.61,1868.5411840193237
11264,7244,6901.83,6528.196827909456
11265,491,511.81,-207.90522616721773
11266,489,547.94,-162.9567433078464
11267,603,685.9,276.63381609169573
11268,1819,1785.91,2363.7797866449337
11269,10356,10704.53,10174.973107788694
11270,999,1013.09,1316.3184985910002
11271,802,793.37,491.9784798340884
11272,3459,3778.65,2840.6107820052093
11273,11159,11294.33,10138.89486673742
11274,1439,1519.54,1827.911193584042
11275,730,765.81,534.0437347992793
11276,4200,3921.88,4575.1321415765415
11277,1922,1838.47,2571.3337954430494
11278,16617,15091.55,15093.070994200812
11279,2876,3592.77,4439.389841219232
11280,6492,7400.32,7349.706657128051
11281,596,709.61,277.9129183137766
11282,825,874.03,1308.6627647664695
11283,7025,6940.16,7920.60851382955
11284,7294,7026.09,7772.110073017958
11285,1825,1732.22,2353.758145745497
11286,628,511.15,-357.1633208371668
11287,3927,4250.51,4524.727536951075
11288,1289,1255.28,676.2397199146467
11289,6997,7304.03,6579.599449878708
11290,10396,9480.32,7909.479026789868
11291,558,453.59,148.35693912481202
11292,17383,16695.21,14516.666713469835
11293,4659,4657.01,4242.014182930916
11294,2757,2915.04,3559.260864568652
11295,9281,9124.22,9313.404144873473
11296,972,865.36,1022.4089047167117
11297,13757,12520.58,10825.39770290997
11298,544,576.23,-122.92296465958134
11299,12644,11166.36,10413.018552520218
11300,924,933.46,1372.5061565525925
11301,3082,3849.87,3976.725599848297
11302,490,491.9,-302.35080006198496
11303,1878,1896.04,2713.5820908564274
11304,3816,3580.46,4182.372858858721
11305,2667,2302.62,2137.0815572274596
11306,5483,5319.83,6078.466968129777
11307,1992,1173.54,2106.672531455656
11308,734,728.03,762.3105494960964
11309,698,736.76,1177.2938300323653
11310,684,712.07,960.0730103646133
11311,14543,15927.56,18444.244790401608
11312,6163,5304.04,6252.50913049034
11313,730,774.18,614.2960497809181
11314,14892,13526.51,12281.636048842569
11315,3533,3439.93,3415.4518150039503
11316,3326,3750.93,3819.061951784034
11317,1088,1070.75,1864.2968491387387
11318,1605,1443.93,1536.818483061024
11319,4049,4417.17,4649.76061189238
11320,12737,12349.99,11950.236342115415
11321,1729,1682.42,2066.9374290772575
11322,10388,8949.41,8665.671874989483
11323,7140,8654.78,10026.542660975541
11324,4212,4540.3,4885.742903487838
11325,465,506.14,767.5834095271343
11326,2690,2578.86,2666.178221103206
11327,2559,2745.08,3278.6667897767506
11328,2149,2565.93,3327.087867815081
11329,4746,4871.92,5484.073110828485
11330,394,473.95,-1416.0021659308113
11331,3180,3129.66,3864.007401130986
11332,18398,17062.57,14945.698822228374
11333,18062,17184.25,16000.446974671557
11334,7526,7249.73,6768.310702685074
11335,2430,2294.77,2640.7456929268637
11336,844,801.66,348.5692808862941
11337,3534,3467.57,3944.8671243060917
11338,2877,3086.41,3735.665560182805
11339,565,578.01,154.1806026938757
11340,9926,11444.56,10538.604782770286
11341,452,472.64,-571.866878356107
11342,5411,5144.42,5388.776574261795
11343,1052,1023.17,1359.748027493401
11344,7683,7513.39,7068.693560503201
11345,11106,11966.41,12099.477421193995
11346,675,637.24,-22.661696002237477
11347,3299,3430.65,3341.9824809123124
11348,978,1096.19,-1372.8902511701635
11349,702,756.65,252.15805086013552
11350,4529,4350.44,5115.81903971013
11351,994,1110.35,282.0026537802901
11352,503,578.4,57.646676987675164
11353,9344,8989.29,9178.060561137205
11354,14429,13215.42,10890.248590732845
11355,7548,7414.23,7595.758867051925
11356,472,519.87,532.1176733755256
11357,665,668.51,764.9698357168209
11358,3736,3538.3,3578.094545627157
11359,3384,3271.18,3581.696200444475
11360,2288,1992.58,2782.524719751296
11361,11365,11648.92,10928.318738778386
11362,945,873.38,582.9895181725215
11363,4829,5267.11,5622.278893107357
11364,436,456.09,-1162.624954383191
11365,2339,2153.51,3114.8449247109443
11366,650,653.67,685.8279660836861
11367,720,704.8,245.0725204765422
11368,4425,4317.82,5304.630091667932
11369,978,1117.52,86.75392413853797
11370,1968,2190.43,2118.878373818294
11371,1103,1202.84,1842.30924335103
11372,15721,14973.86,11590.30890525472
11373,907,857.47,397.128321097176
11374,3324,3781.18,4393.541849319017
11375,2326,2372.86,2613.686524590026
11376,4751,4751.85,4859.95656685827
11377,545,620.16,328.97656746332996
11378,540,547.71,-1114.9222582287894
11379,1996,2412.94,2398.259686988246
11380,1974,1921.63,2462.0116325021177
11381,7917,7552.82,7337.505422650906
11382,6684,6773.81,7325.449312479756
11383,4613,4980.7,5354.573468430843
11384,4693,4921.51,5114.842244431851
11385,1013,910.32,1229.05919542
11386,1662,1745.51,2046.8626789159089
11387,898,926.0,1503.7696615654995
11388,6250,5310.24,6511.192890300253
11389,4256,4191.62,3960.647717716827
11390,424,489.57,-1116.538279081402
11391,15226,13530.85,10962.304125561543
11392,3321,3132.2,3960.324483930313
11393,8971,8811.13,10442.541373416236
11394,743,703.82,45.18769307456023
11395,5166,4280.18,4911.89288876855
11396,769,666.01,1160.1373894452686
11397,969,944.81,724.2732705804092
11398,576,542.715,-972.5353692997087
11399,16378,16467.95,15129.237848138224
11400,822,861.1,966.3475371824261
11401,3837,3696.34,4044.4567134299737
11402,684,774.13,412.97327658555696
11403,2765,2773.52,3472.9758680277414
11404,4731,7198.62,7522.58805473078
11405,625,664.82,713.4697507649689
11406,1611,1769.37,2053.183205792225
11407,663,626.62,-52.95659391665686
11408,3557,3434.35,4649.068989575631
11409,5314,5467.536666666668,6033.792067750203
11410,5829,5508.89,6257.829130261085
11411,1922,2185.66,1976.318084402103
11412,732,643.63,95.67798441714422
11413,4153,4071.44,4084.7063709402337
11414,1966,1972.18,2390.9446332638063
11415,473,558.68,-328.5245217056281
11416,660,784.91,353.6438430344615
11417,945,886.17,805.8685354154641
11418,1911,1954.08,2578.611808931682
11419,15153,16004.65,14145.591938406922
11420,491,565.83,-173.19791955781602
11421,13342,16026.0,15045.132673331098
11422,3277,3370.459166666667,3916.140897365167
11423,5708,4944.14,6011.614275864359
11424,1574,1459.0366666666666,1575.0782547505269
11425,1102,894.73,1308.8240455752457
11426,863,867.23,1380.8663123587676
11427,695,748.88,615.6219712757356
11428,4195,4793.87,5234.09409037428
11429,2218,2127.79,1894.8168898718939
11430,1938,2042.39,875.5266086671818
11431,5528,5045.52,5505.014418456374
11432,10357,9962.16,10682.82998806255
11433,893,829.89,462.48431473755227
11434,1024,1023.1,1066.7112238891095
11435,974,997.46,1692.2343339347726
11436,4953,4713.12,4882.091700522006
11437,524,552.41,-166.83740328555268
11438,2721,2740.1,3320.4308846433696
11439,764,961.66,-1082.6794213255635
11440,4936,5113.28,5393.685819774035
11441,840,963.93,1371.2292234927636
11442,2559,2530.38,3466.829836454747
11443,767,764.9,858.2485823288534
11444,1250,1182.49,646.8959722550389
11445,12242,11767.26,11343.59600030346
11446,4133,4487.45,5019.694819271604
11447,2873,2853.92,3487.300233882652
11448,2858,3093.15,4122.827783390969
11449,791,725.03,780.2631409368528
11450,3965,4523.89,5035.244558423653
11451,1410,1250.88,798.3987366671272
11452,459,501.93,-174.3202209794763
11453,906,826.72,783.860328588753
11454,988,943.58,1388.2425697689569
11455,8508,8489.11,7323.605794914212
11456,7877,10188.43,9581.579086874488
11457,10286,9321.18,10164.556763184908
11458,776,707.53,521.1155960400379
11459,544,648.72,136.68223971359157
11460,9330,10826.95,11501.35720248206
11461,880,800.32,758.7498498047357
11462,855,822.83,269.47165717920416
11463,1115,1134.14,1977.7720850343408
11464,4395,4537.685,5130.667187840139
11465,1819,1775.02,2331.293765373376
11466,1147,1195.9858333333334,1101.5015864679672
11467,5068,5664.19,6696.8386096065215
11468,1170,1034.1,1742.4587305490613
11469,2282,2023.9,1857.5971761401279
11470,2573,2711.45,2878.004686326361
11471,3897,3973.583333333333,4353.598242429029
11472,9335,9526.23,8512.508536062222
11473,2215,2340.34,2841.7891573578218
11474,544,633.26,-61.92621603366524
11475,8904,8815.2,10048.464131224206
11476,4082,4061.99,4541.08135920604
11477,537,540.11,-1385.0563772773758
11478,4128,4774.15,5282.076127809172
11479,1601,1625.09,2362.4012894244865
11480,5551,5861.51,6220.612040389133
11481,5364,5877.98,6269.855396539139
11482,675,718.29,233.307008867042
11483,1430,1456.45,1962.9037908118598
11484,6606,6309.12,6219.4572316254635
11485,1102,1237.96,621.3479769852893
11486,833,866.73,677.6665367903524
11487,5034,5191.8,5460.979542422247
11488,3267,3476.73,3504.733547721257
11489,2599,2778.88,3284.8496145419404
11490,658,667.08,611.3955704299624
11491,558,512.5,-703.5884186030526
11492,1367,1409.3,2107.3098233716364
11493,749,873.87,1383.5828541010342
11494,743,727.72,-13.63313764978193
11495,5055,5136.8,5628.034929895803
11496,1334,2355.7,-2557.4370760320808
11497,2890,2855.8,3478.8023742954215
11498,756,677.68,222.04938620278335
11499,846,958.84,1489.1885985600948
11500,1546,1577.04,1757.7984709272396
11501,2905,2447.69,3255.2613209437905
11502,13110,13456.92,11126.534376235122
11503,480,552.74,-446.132667123039
11504,6686,12052.79,11279.694640465728
11505,4368,5243.34,4869.458928987377
11506,1000,837.19,1540.284139933351
11507,1168,1398.78,1944.364801417535
11508,1960,1964.5,2882.8927119086147
11509,2290,2243.12,2726.1769613239635
11510,1009,952.36,832.9280667147896
11511,2881,3024.77,3580.0173014108527
11512,2691,2978.34,2947.729859416031
11513,773,791.27,630.9418311003901
11514,882,918.02,409.6972957129474
11515,921,965.69,1249.8202577494462
11516,16538,14134.24,19326.373760304763
11517,720,663.74,-3.4578856765224373
11518,4811,4541.64,5181.893094521409
11519,959,1126.65,-0.9357494824566857
11520,3473,3106.12,3103.7570406473174
11521,7056,7100.2,8386.288213607153
11522,2818,2685.1933333333336,3455.977627176877
11523,827,893.79,1415.0374752477446
11524,1764,1920.33,2766.2528451219932
11525,609,508.3,-99.80829948661403
11526,665,679.52,525.6327296617992
11527,3337,2803.08,3896.5572384560915
11528,772,785.5,741.6820972311939
11529,12291,10109.68,10658.680009983196
11530,799,668.46,1315.5396309326452
11531,10949,10078.28,8041.585920155214
11532,445,509.75,-1092.0832704876775
11533,6479,6421.5,6377.733519174735
11534,802,731.55,486.32910881317866
11535,2484,2683.44,3233.163628608759
11536,540,491.77,-856.5093054065255
11537,5855,4718.82,5160.872340613943
11538,499,568.95,-60.591153160138674
11539,698,658.95,-14.971404953985257
11540,10666,11421.22,11997.514451766641
11541,9095,9542.63,8449.256194959224
11542,1554,1602.29,1925.0769349728075
11543,1799,2225.21,1857.8240663289998
11544,3804,3349.19,3999.9643850271686
11545,1013,933.35,840.4619760678943
11546,4739,5295.87,5788.738791234314
11547,644,657.73,-642.4487210668194
11548,4981,4533.07,4429.025513034394
11549,6618,6451.408333333333,6062.809404279475
11550,965,1154.0,-444.2385541206877
11551,5327,5591.5,6335.716790830532
11552,1630,1573.67,1701.3135772521055
11553,3489,3422.566666666667,4124.36160387295
11554,11968,12001.53,12294.027618118182
11555,818,854.36,1254.106064783823
11556,700,699.61,389.24079366500655
11557,14400,14043.89,11841.510099163246
11558,982,995.67,1429.2290968943453
11559,2514,2578.33,3143.18244041999
11560,429,464.86,-1123.4485972350976
11561,1263,1094.41,2168.701809990736
11562,1803,1611.93,2107.404941660891
11563,11518,12352.81,7769.742259275826
11564,4234,4268.13,4789.479152292834
11565,621,687.81,-600.2329095607693
11566,993,993.86,988.2914399607339
11567,776,723.5,332.7477149360652
11568,1069,1015.48,1419.9523784209523
11569,851,780.04,553.5549163450569
11570,681,768.8,1045.281797361581
11571,13177,12769.82,11316.07931786192
11572,4320,3926.5,4396.375561351742
11573,7087,6547.2,7752.086952693049
11574,1056,1312.27,543.2620484576582
11575,873,979.3,1195.8187480196461
11576,858,895.85,1045.0664975599047
11577,432,439.59,-499.03876873192985
11578,5606,6033.02,6159.9706185530795
11579,3420,3711.59,4621.140941223701
11580,537,626.0,81.30205980340634
11581,2151,2297.24,2351.441493530998
11582,1046,909.77,1067.3552290927964
11583,453,481.14,70.9539956024255
11584,9306,8949.18,9449.718565800593
11585,2842,2548.54,3512.7260545634426
11586,459,474.976,-1109.3609200126975
11587,4082,4080.9,4480.410811560239
11588,710,684.09,755.9832005986927
11589,4845,4484.22,4879.39044984377
11590,17849,15634.47,14357.777386447897
11591,7738,7319.14,7947.080112359315
11592,689,624.53,72.09393226716566
11593,575,563.13,810.9588335786416
11594,1368,1256.07,1056.3383348754232
11595,12681,12340.08,11393.019549967114
11596,4309,4265.91,4603.2938076641085
11597,756,673.27,242.70728535412945
11598,401,425.92,-955.8558073209269
11599,2662,2413.72,3002.957677928501
11600,1013,947.91,1098.5405301850337
11601,13289,12386.61,11636.766204744185
11602,810,822.03,946.5649838009758
11603,12596,13291.9,10794.844278043474
11604,7055,8538.93,7093.9161339830625
11605,4079,4070.98,4239.136158391418
11606,3831,3438.02,4407.909735712041
11607,17114,16382.13,14901.937561120603
11608,810,833.25,1018.6034810072406
11609,6662,6740.22,7152.645197856098
11610,1061,1000.92,879.4758697038424
11611,14058,12488.28,11949.467675124677
11612,994,894.38,572.3246671146653
11613,7174,6581.02,7040.530086271137
11614,4861,4612.31,4487.088634512606
11615,715,619.1,359.9957733757301
11616,4748,5408.23,5823.782047981051
11617,1104,1873.19,-2174.3449890949005
11618,3793,3896.34,4774.261232186243
11619,2222,2139.07,2259.426250536195
11620,8870,7722.31,7909.541015084589
11621,1647,1708.57,2134.0652378528075
11622,1061,894.41,767.4625827046225
11623,11172,13718.88,13267.193077097128
11624,16085,14524.33,14149.067467823237
11625,4971,4454.13,5097.711252416355
11626,1181,1172.69,1844.1990955962015
11627,4712,3976.21,4443.710086006358
11628,4981,4779.23,5485.1456945588625
11629,15665,13660.71,10732.913048055614
11630,692,802.15,982.8054748301975
11631,663,713.1,941.5714350959361
11632,13629,12919.07,11044.230398212869
11633,3310,3452.29,3933.477443507771
11634,1746,1615.8,1945.8833869565788
11635,6906,6174.15,6023.134937590481
11636,18193,16357.63,15603.637769014242
11637,1726,1695.4,2077.6161303371723
11638,3357,3484.41,3736.8188638767224
11639,4989,4900.37,5479.789497156105
11640,789,800.87,1251.943132351375
11641,9342,9259.87,9597.466327285678
11642,8456,8112.98,8135.791065085971
11643,1018,1072.86,1758.614611515351
11644,6613,7515.3,6424.40924958705
11645,918,908.23,1557.4405734240454
11646,4412,5516.84,5838.916948769985
11647,730,782.94,1012.6175643798147
11648,5612,5470.926666666666,6221.207402002685
11649,3780,3873.6166666666663,3178.5672502825423
11650,838,886.38,1319.0173035500648
11651,852,851.82,1321.6401441753687
11652,7134,7363.4,6342.472900697657
11653,15801,15213.96,16094.29469751509
11654,802,763.63,525.3312984641461
11655,2843,2739.89,3016.3769867429855
11656,1187,1182.1,2080.7979837175185
11657,6247,6034.46,6197.915614085171
11658,1103,1067.97,1542.536178528072
11659,3167,3878.81,1101.740566310535
11660,2954,2935.79,3617.9776119650246
11661,485,473.42,-1895.4955057083425
11662,945,925.95,610.7409573409714
11663,923,876.41,361.7735404791374
11664,1240,1439.22,567.3996674023056
11665,2741,2835.64,3666.2994570412625
11666,3555,3735.84,3992.0198565295354
11667,15175,15622.67,14850.940651409952
11668,2482,2344.48,2812.541679285327
11669,722,779.65,568.4814708105305
11670,1979,2044.63,924.2783814585327
11671,596,639.45,328.07787276550016
11672,1709,2040.7,1697.0981001792247
11673,532,665.86,205.62231617508678
11674,1656,1612.67,2045.8025598277536
11675,3452,3453.31,3447.431596183233
11676,11912,11199.39,10460.43680914068
11677,461,562.82,-114.51733115183106
11678,8065,8878.57,7171.912231730638
11679,607,719.04,834.8246479373051
11680,7072,7588.07,8242.048448508162
11681,3447,3660.91,3990.5473011549707
11682,1682,1755.85,2383.3649149713556
11683,640,606.3333333333334,-27.285341656241144
11684,7722,8364.02,8914.810421083745
11685,2467,2194.43,2909.2743008773364
11686,2442,2348.82,3177.6447423913287
11687,1295,1096.48,2122.16875184175
11688,2875,3123.85,2845.479601825108
11689,5361,5289.6725,6340.523680214184
11690,2250,2238.81,2946.56391347627
11691,4334,4340.71,4632.960498342759
11692,17028,16100.36,14703.435051854676
11693,653,684.92,-246.07026766991748
11694,12980,14799.67,14154.737616439683
11695,1631,1670.5,2064.2762147118583
11696,1024,909.27,757.4945937470657
11697,457,539.28,-341.46378337444185
11698,2937,2853.67,3330.8928788103294
11699,2367,2477.77,3142.424964060369
11700,3133,3442.07,3841.5631501730504
11701,3285,3180.38,4426.951580120938
11702,663,658.72,513.9139647268767
11703,615,727.48,417.2850114168764
11704,1267,1316.31,1341.5165162323665
11705,1026,1189.76,938.9130906116848
11706,4656,4480.23,5407.996390705803
11707,8959,7351.49,7443.559382321118
11708,6699,6154.28,6133.2479945576
11709,13292,12271.09,10916.385310019901
11710,586,690.01,307.18536984263346
11711,12100,11535.29,9034.861897615592
11712,11389,11359.3,11575.068343653396
11713,998,1027.94,1262.4100906850144
11714,502,503.56,-223.395211666284
11715,18069,16283.01,14734.001920994559
11716,1418,1267.2,2332.042171952139
11717,5612,5401.0,5911.481544062244
11718,3530,3659.92,2734.9274861783124
11719,1687,1604.42,1910.830368376096
11720,988,947.49,1457.185732005928
11721,3671,3736.296666666667,3749.877426958404
11722,9218,9459.87,9411.280614696343
11723,679,599.79,909.4771716507958
11724,3998,3722.04,3953.23546322769
11725,1621,1711.2,2292.898083929187
11726,4422,4445.1,4209.060020335864
11727,10129,10768.13,10263.078612045108
11728,4125,3945.26,4338.674542050338
11729,812,691.19,-238.50320948677472
11730,2316,2264.27,3317.2828589294427
11731,5453,4887.44,5921.232131832844
11732,1793,1753.21,2438.260722176301
11733,2400,2642.49,3051.561694452061
11734,8736,7517.51,8775.881876203468
11735,2409,2495.173333333333,2991.2209327678097
11736,4901,4954.54,5597.956711273366
11737,807,1137.55,670.5876484994251
11738,854,766.75,848.0881962824869
11739,9189,9464.88,10037.381103552001
11740,4072,4235.04,4417.340307158196
11741,337,434.67,-1088.7213654456227
11742,8037,8747.99,9335.692494008723
11743,10046,11140.04,10082.262722360676
11744,3142,3057.26,3669.891529830427
11745,2492,2455.18,3037.552204620254
11746,16603,16357.72,14713.953411813718
11747,6683,7080.17,6466.500433468805
